TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,6988,RuntimeBroker.,0x8c88afd99080,0x134,Thread,0x1fffff,Tid 3112 Pid 6988
0,6988,RuntimeBroker.,0x8c88b4420070,0x138,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b5c98c40,0x13c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a6e87c60,0x140,Key,0x20019,"MACHINE\SOFTWARE\CLASSES"
0,6988,RuntimeBroker.,0x8c88b376b610,0x144,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88aec24ee0,0x148,Mutant,0x1f0001,SM0:6988:304:WilStaging_02
0,6988,RuntimeBroker.,0x8c88b419c420,0x14c,Semaphore,0x1f0003,SM0:6988:304:WilStaging_02_p0
0,6988,RuntimeBroker.,0x8c88af0f13a0,0x150,Semaphore,0x1f0003,SM0:6988:304:WilStaging_02_p0h
0,6988,RuntimeBroker.,0xd086a4f3f790,0x154,Section,0x4,__ComCatalogCache__
0,6988,RuntimeBroker.,0xd086a72e2f70,0x158,Key,0x20019,"MACHINE\SOFTWARE\CLASSES"
0,6988,RuntimeBroker.,0x8c88b13f2b70,0x15c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88aeb5fb00,0x160,Event,0x100001,MaximumCommitCondition
0,6988,RuntimeBroker.,0x8c88b1af9a30,0x164,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af5d8090,0x168,ALPC Port,0x1f0001,OLEA947828B055C562A2703659D4AB8
0,6988,RuntimeBroker.,0x8c88b44dc590,0x16c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88afc07e20,0x178,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b2ce3320,0x180,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b73769f0,0x188,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af433380,0x18c,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0xd086aa26c960,0x198,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME"
0,6988,RuntimeBroker.,0xd086a552a8d0,0x19c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID"
0,6988,RuntimeBroker.,0x8c88b5b50410,0x1a0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b46d9330,0x1a4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b44bfaa0,0x1a8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a5cbb710,0x1ac,Key,0x1,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER"
0,6988,RuntimeBroker.,0x8c88af3bf620,0x1b0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b2290af0,0x1b4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b57ffd60,0x1b8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a4f3f790,0x1c0,Section,0x4,__ComCatalogCache__
0,6988,RuntimeBroker.,0x8c88b3bdc6f0,0x1c4,File,0x120089,"\Device\HarddiskVolume2\Windows\Registration\R00000000000d.clb"
0,6988,RuntimeBroker.,0xd086a5f118e0,0x1c8,Section,0xf0005,
0,6988,RuntimeBroker.,0x8c88b4920070,0x1cc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5add2f0,0x1d0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a8c14b60,0x1d4,Key,0x20019,"MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS"
0,6988,RuntimeBroker.,0x8c88b36135c0,0x1dc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5afbe20,0x1e0,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b33fe8e0,0x1e4,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b42f18b0,0x1e8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b4307080,0x1ec,File,0x100003,"\Device\KsecDD"
0,6988,RuntimeBroker.,0x8c88b362e380,0x1f0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af327620,0x1f4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a5c319d0,0x204,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\SERVER"
0,6988,RuntimeBroker.,0xd086a89869c0,0x208,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\EXTENSIONS"
0,6988,RuntimeBroker.,0xd086a554cb50,0x20c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\EXTENSIONS"
0,6988,RuntimeBroker.,0xd086a9c2d1f0,0x210,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\EXTENSIONS\CONTRACTID"
0,6988,RuntimeBroker.,0xd086b0ff5ca0,0x214,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\EXTENSIONS\CONTRACTID"
0,6988,RuntimeBroker.,0x8c88b078cc10,0x218,Semaphore,0x1f0003,ComTaskPool:6988
0,6988,RuntimeBroker.,0x8c88b42aff90,0x21c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5a38890,0x228,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b5b76f90,0x22c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b45a8d60,0x230,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aa41b7e0,0x234,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\ACTIVATABLECLASSES"
0,6988,RuntimeBroker.,0x8c88b35b1eb0,0x238,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a8bdbe80,0x23c,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\ACTIVATABLECLASSES\PACKAGE"
0,6988,RuntimeBroker.,0x8c88b16a02d0,0x240,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afb3b550,0x244,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afed26b0,0x248,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af5fcc40,0x24c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086bc58a2a0,0x250,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES"
0,6988,RuntimeBroker.,0xd086a9e03d80,0x254,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES\ACTIVATABLECLASSES\PACKAGE"
0,6988,RuntimeBroker.,0x8c88b5339cc0,0x258,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b4916520,0x25c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b366f890,0x260,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afe576e0,0x264,File,0x120089,"\Device\DeviceApi\CMApi"
0,6988,RuntimeBroker.,0x8c88b58df070,0x270,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b121b9f0,0x274,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b1c17700,0x27c,Mutant,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b14134c0,0x28c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b36b4f50,0x290,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b53c09d0,0x294,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a9e74b00,0x298,Key,0x20019,USER
0,6988,RuntimeBroker.,0x8c88af4e3400,0x29c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b29a91e0,0x2a4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af21fbc0,0x2a8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b35b0b10,0x2b0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b43e6900,0x2b4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b1318bf0,0x2b8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b485d1e0,0x2c0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b42f5250,0x2c4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af28bc40,0x2c8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b360b2f0,0x2cc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b1acaa90,0x2d0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b4aa1880,0x2dc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af8e7280,0x2e4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3eda070,0x2ec,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afcf1a40,0x2f0,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b5a2bdc0,0x2f4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3c194e0,0x300,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b07cf270,0x308,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b481e4b0,0x30c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b137f950,0x310,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b38054f0,0x314,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af5453e0,0x318,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b492e900,0x31c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af435bf0,0x320,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b621b560,0x324,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af012070,0x328,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5b87f90,0x32c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b60d0070,0x330,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6e385f0,0x334,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b661b300,0x340,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b533f320,0x344,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b55b9c50,0x348,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b12b91c0,0x34c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a7121740,0x350,Section,0x6,windows_shell_global_counters
0,6988,RuntimeBroker.,0xd086a552b410,0x354,Key,0x1,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER"
0,6988,RuntimeBroker.,0x8c88afe87530,0x358,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b39fe070,0x360,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af3d09e0,0x364,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b17bb7a0,0x368,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3698f90,0x36c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5b9b070,0x370,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3a18970,0x374,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b38261f0,0x378,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3a125d0,0x37c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6291cf0,0x380,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b380fcf0,0x384,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b380fdd0,0x388,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b369d4f0,0x38c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b11f0b90,0x390,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6557720,0x398,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b11fa070,0x39c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88afca9a00,0x3a0,Mutant,0x1f0001,SM0:6988:120:WilError_01
0,6988,RuntimeBroker.,0x8c88b436b420,0x3a4,Semaphore,0x1f0003,SM0:6988:120:WilError_01_p0
0,6988,RuntimeBroker.,0x8c88af3b4500,0x3a8,Semaphore,0x1f0003,SM0:6988:120:WilError_01_p0h
0,6988,RuntimeBroker.,0x8c88b05ef880,0x3ac,Semaphore,0x100003,
0,6988,RuntimeBroker.,0xd086a8839a30,0x3b0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086aa019da0,0x3b8,Key,0xf003f,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116_CLASSES"
0,6988,RuntimeBroker.,0x8c88b1681560,0x3bc,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b11529d0,0x3c0,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b2374580,0x3c4,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b36ab360,0x3c8,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b297d2d0,0x3cc,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88af2b7dc0,0x3d0,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88af6546c0,0x3d4,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88af46ba40,0x3d8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af292330,0x3dc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af3987a0,0x3e0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af46bb20,0x3e4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b2f9e070,0x3e8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b37fcd40,0x3ec,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af4a3a80,0x3f0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a4fb3e90,0x3f4,Section,0x6,windows_shell_global_counters
0,6988,RuntimeBroker.,0x8c88b4b47f90,0x3f8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5a63500,0x404,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b7b15bf0,0x40c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b44f1b70,0x410,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b17bb960,0x414,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086b0b7f320,0x418,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS"
0,6988,RuntimeBroker.,0x8c88b17eec70,0x41c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af441f90,0x420,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b38eda10,0x424,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af46da20,0x428,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b53e1b60,0x42c,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af545230,0x430,Semaphore,0x1f0003,
0,6988,RuntimeBroker.,0x8c88afe9ce40,0x434,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b17f2070,0x438,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3805250,0x43c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af0a8ed0,0x440,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b175c620,0x444,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af3776c0,0x448,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b14a4a80,0x44c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3662d90,0x450,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af2d1e50,0x454,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af50e290,0x458,TpWorkerFactory,0xf00ff,
0,6988,RuntimeBroker.,0x8c88b61b6e70,0x45c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6b95620,0x464,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b23328b0,0x478,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b446f070,0x480,ALPC Port,0x1f0001,
0,6988,RuntimeBroker.,0x8c88b2fc2cc0,0x484,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b2e82d10,0x490,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b451e710,0x4a4,File,0x120089,"\Device\HarddiskVolume2\Windows\System32\en-US\propsys.dll.mui"
0,6988,RuntimeBroker.,0x8c88b4843740,0x4b4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b238f0e0,0x4b8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b5702520,0x4bc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aa162540,0x4c0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\PROPERTYBAG"
0,6988,RuntimeBroker.,0x8c88b41fdcf0,0x4c8,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b458df90,0x4d0,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b4038e80,0x4d4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aa8aab80,0x4dc,Key,0x10,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\SYNCROOTMANAGER"
0,6988,RuntimeBroker.,0x8c88b49ca1c0,0x4e0,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88af0861f0,0x4e8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b06037b0,0x4ec,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3870290,0x4f0,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b225d060,0x4f4,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88af17ca40,0x4f8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3bdb1a0,0x4fc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88af5d34d0,0x500,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b12a87a0,0x504,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6c72070,0x508,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3bdc8e0,0x514,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b6687f20,0x518,Event,0x1f0003,
0,6988,RuntimeBroker.,0x8c88b613e070,0x520,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5d523c0,0x524,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88af5a5ab0,0x52c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aa45da20,0x530,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{905E63B6-C1BF-494E-B29C-65B732D3D21A}\PROPERTYBAG"
0,6988,RuntimeBroker.,0x8c88b4981a40,0x534,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b66a08c0,0x538,IRTimer,0x100002,
0,6988,RuntimeBroker.,0x8c88b65fa070,0x540,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b0676a90,0x544,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5cb2b90,0x548,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b58a2ae0,0x554,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b2e2f320,0x55c,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b3ae62d0,0x560,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b618a070,0x568,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b63a1520,0x570,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88b7f7f9a0,0x578,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b159baa0,0x584,Event,0x1f0003,
0,6988,RuntimeBroker.,0xd086aa493520,0x588,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a91ab710,0x58c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{A0C69A99-21C8-4671-8703-7934162FCF1D}\PROPERTYBAG"
0,6988,RuntimeBroker.,0x8c88b41f7470,0x590,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086aa4348b0,0x594,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{33E28130-4E1E-4676-835A-98395C3BC3BB}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a8c07b10,0x598,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{4BD8D571-6D19-48D3-BE97-422220080E43}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086aa0216f0,0x59c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{18989B1D-99B5-455B-841C-AB7C74E4DDFC}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a990ad20,0x5a0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{374DE290-123F-4565-9164-39C4925E467B}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a89e56e0,0x5a4,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a88fc2c0,0x5a8,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{0DDD015D-B06C-45D5-8C4C-F59713854639}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a91aeeb0,0x5b0,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{35286A68-3C57-41A1-BBB1-0EAE73D76C95}\PROPERTYBAG"
0,6988,RuntimeBroker.,0xd086a8473380,0x5b4,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\PROPERTYBAG"
0,6988,RuntimeBroker.,0x8c88b2c5e2c0,0x5c4,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b179fbb0,0x5d4,Mutant,0x1f0001,SessionImmersiveColorMutex
0,6988,RuntimeBroker.,0x8c88b667bca0,0x5d8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b5d7c640,0x5dc,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b645edd0,0x5e4,WaitCompletionPacket,0x1,
0,6988,RuntimeBroker.,0x8c88b6053680,0x5e8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a9c87da0,0x5f4,Key,0x20019,"MACHINE\SOFTWARE\CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APPMODEL\DEPLOYMENT\PACKAGE\*\S-1-5-21-3445421715-2530590580-3149308974-1116\{4454B201-C430-4E2B-A7F5-452CD76EB625}"
0,6988,RuntimeBroker.,0x8c88af4cd630,0x5f8,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b4930ae0,0x5fc,File,0x100020,"\Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.16299.547_none_15cdd76c936033f5"
0,6988,RuntimeBroker.,0x8c88b5a6e360,0x600,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0xd086a4f4b070,0x604,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\POLICIES"
0,6988,RuntimeBroker.,0xd086b0d37500,0x608,Key,0x20019,"MACHINE\SOFTWARE\POLICIES"
0,6988,RuntimeBroker.,0xd086a895d1f0,0x60c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE"
0,6988,RuntimeBroker.,0xd086a92106a0,0x610,Key,0x20019,"MACHINE\SOFTWARE"
0,6988,RuntimeBroker.,0xd086b0ce8d00,0x614,Key,0x20019,"MACHINE\SOFTWARE\WOW6432NODE"
0,6988,RuntimeBroker.,0xd086a9c6bb20,0x618,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN"
0,6988,RuntimeBroker.,0xd086a9c83c50,0x61c,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN"
0,6988,RuntimeBroker.,0xd086a8712f70,0x620,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY"
0,6988,RuntimeBroker.,0xd086a6b96820,0x624,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY"
0,6988,RuntimeBroker.,0xd086aa34d4f0,0x628,Key,0x20019,"MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,6988,RuntimeBroker.,0xd086a89fa5d0,0x62c,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,6988,RuntimeBroker.,0xd086a9916070,0x630,Key,0x20019,"USER\S-1-5-21-3445421715-2530590580-3149308974-1116\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,6988,RuntimeBroker.,0xd086a8a94c80,0x634,Key,0x20019,"MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS"
0,6988,RuntimeBroker.,0x8c88b41b6df0,0x638,EtwRegistration,0x804,
0,6988,RuntimeBroker.,0x8c88b41b9b40,0x63c,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88b40a1520,0x640,Semaphore,0x100003,
0,6988,RuntimeBroker.,0x8c88af1d26a0,0x644,ALPC Port,0x1f0001,
